Year,scenario,module,variable,variable_value,stratifier,stratifier_value,metric_type,n_runs,total_sample,min_sample,mean_sample,mean_value,sd_value,ci_lower,ci_upper,se
2021,Baseline,Health,Self-Rated Health,Good,Overall,Overall,share,3,86832,28814,28944,0.286055171180433,0.00133984947806029,0.284538988765043,0.287571353595823,0.000773562456831687
2023,Baseline,Health,Self-Rated Health,VeryGood,Overall,Overall,share,3,116376,38595,38792,0.376551662861441,0.00207584588404064,0.374202622108745,0.378900703614137,0.00119849017994704
2023,Baseline,Health,Self-Rated Health,Fair,Overall,Overall,share,3,55462,18327,18487.3333333333,0.179458057306867,0.00187368355955905,0.177337784760192,0.181578329853543,0.0010817717074876
2023,Baseline,Health,Self-Rated Health,Poor,Overall,Overall,share,3,15805,5226,5268.33333333333,0.0511392147608739,0.000497815401704505,0.0505758836027594,0.0517025459189883,0.000287413856180838
2020,Baseline,Health,Self-Rated Health,Excellent,Overall,Overall,share,3,30036,9898,10012,0.099135422378834,0.00103340041664505,0.0979660197217218,0.100304825035946,0.000596634008730694
2021,Baseline,Health,Self-Rated Health,Fair,Overall,Overall,share,3,46565,15246,15521.6666666667,0.15340667756827,0.00271601079409986,0.150333222024603,0.156480133111937,0.00156808956309548
2021,Baseline,Health,Self-Rated Health,Excellent,Overall,Overall,share,3,31125,10067,10375,0.102542119393469,0.00296856383420462,0.0991828731810511,0.105901365605887,0.00171390112878463
2022,Baseline,Health,Self-Rated Health,Excellent,Overall,Overall,share,3,29694,9796,9898,0.097026440210212,0.0011122682620628,0.0957677901844064,0.0982850902360175,0.000642168380513037
2019,Baseline,Health,Self-Rated Health,Poor,Overall,Overall,share,3,13183,4385,4394.33333333333,0.0439364528407687,8.54562636259374e-05,0.0438397499750243,0.0440331557065131,4.93381968083746e-05
2020,Baseline,Health,Self-Rated Health,Poor,Overall,Overall,share,3,15741,5203,5247,0.051955657179102,0.000616277012558202,0.0512582740888741,0.0526530402693299,0.000355807699095856
2021,Baseline,Health,Self-Rated Health,Poor,Overall,Overall,share,3,15051,4885,5017,0.0495820070946233,0.00107748752890475,0.0483627151734946,0.0508012990157521,0.000622087714861624
2022,Baseline,Health,Self-Rated Health,Poor,Overall,Overall,share,3,14910,4902,4970,0.0487190062384907,0.000640648453025021,0.0479940442671433,0.0494439682098382,0.000369878556809913
2022,Baseline,Health,Self-Rated Health,Fair,Overall,Overall,share,3,52293,17345,17431,0.170868189051161,0.000897126368821449,0.16985299499611,0.171883383106212,0.000517956150536175
2019,Baseline,Health,Need of social care,Does not need social care,Overall,Overall,share,3,278676,92879,92892,0.928774489475357,9.51129641359592e-05,0.92866685902428,0.928882119926433,5.49134954473193e-05
2020,Baseline,Health,Need of social care,Does not need social care,Overall,Overall,share,3,283016,94096,94338.6666666667,0.934122239198003,0.000912800022585358,0.933089308734041,0.935155169661965,0.000527005338755953
2021,Baseline,Health,Need of social care,Does not need social care,Overall,Overall,share,3,283840,94376,94613.3333333333,0.935075470139579,0.0012956800729989,0.933609270111278,0.936541670167881,0.000748061238929548
2022,Baseline,Health,Need of social care,Does not need social care,Overall,Overall,share,3,283919,94449,94639.6666666667,0.927706578497935,0.000861584178193358,0.926731604217804,0.928681552778065,0.000497435857209458
2023,Baseline,Health,Need of social care,Does not need social care,Overall,Overall,share,3,285272,94812,95090.6666666667,0.923039895681065,0.000248422867588595,0.922758778742494,0.923321012619636,0.000143427009475134
2023,Baseline,Health,Need of social care,Needs social care,Overall,Overall,share,3,23785,7906,7928.33333333333,0.0769601043189351,0.000248422867588585,0.0766789873803639,0.0772412212575064,0.000143427009475128
2019,Baseline,Health,Need of social care,Needs social care,Overall,Overall,share,3,21371,7113,7123.66666666667,0.0712255105246436,9.51129641359698e-05,0.0711178800735668,0.0713331409757203,5.49134954473254e-05
2020,Baseline,Health,Need of social care,Needs social care,Overall,Overall,share,3,19959,6562,6653,0.0658777608019971,0.00091280002258533,0.0648448303380354,0.0669106912659587,0.000527005338755937
2021,Baseline,Health,Need of social care,Needs social care,Overall,Overall,share,3,19708,6421,6569.33333333333,0.0649245298604207,0.00129568007299887,0.0634583298321188,0.0663907298887225,0.000748061238929533
2022,Baseline,Health,Need of social care,Needs social care,Overall,Overall,share,3,22125,7278,7375,0.0722934215020653,0.000861584178193328,0.0713184472219348,0.0732683957821958,0.000497435857209441
2019,Baseline,Demographics,Highest Level of Education,High,Age,35-44,share,3,16257,5417,5419,0.425431150173945,0.00020735677865071,0.425196503889679,0.42566579645821,0.000119717491972281
2019,Baseline,Demographics,Highest Level of Education,InEducation,Age,Under 18,share,3,62409,20800,20803,0.956327862392795,5.31202341400582e-06,0.956321851272425,0.956333873513165,3.06689814801785e-06
2019,Baseline,Demographics,Highest Level of Education,Medium,Age,35-44,share,3,18734,6242,6244.66666666667,0.490252003029825,8.26120753229374e-05,0.49015851866613,0.490345487393519,4.76961039260116e-05
2019,Baseline,Demographics,Highest Level of Education,Medium,Age,45-54,share,3,21450,7148,7150,0.523963066099956,0.000146563095412611,0.52379721434448,0.524128917855432,8.46182425897356e-05
2020,Baseline,Demographics,Highest Level of Education,InEducation,Age,Under 18,share,3,63190,20989,21063.3333333333,0.963569700880896,0.000591954948597924,0.962899840797011,0.964239560964782,0.000341765348921143
2020,Baseline,Demographics,Highest Level of Education,Medium,Age,35-44,share,3,18879,6274,6293,0.485308817902885,0.000669831373589376,0.484550832348132,0.486066803457638,0.000386727323853483
2020,Baseline,Demographics,Highest Level of Education,Medium,Age,45-54,share,3,20998,6997,6999.33333333333,0.519431520086219,0.000705977483581046,0.518632631357452,0.520230408814986,0.000407596290187332
2021,Baseline,Demographics,Highest Level of Education,Medium,Age,35-44,share,3,18969,6300,6323,0.483322811031918,0.00046163596194886,0.482800420763996,0.48384520129984,0.000266525646898786
2021,Baseline,Demographics,Highest Level of Education,Medium,Age,45-54,share,3,20277,6750,6759,0.510382519485243,0.000395329749285058,0.509935161760393,0.510829877210093,0.000228243737168396
2022,Baseline,Demographics,Highest Level of Education,Medium,Age,35-44,share,3,19248,6383,6416,0.481439504480541,0.00121069484109842,0.480069474295408,0.482809534665674,0.000698994992414664
2022,Baseline,Demographics,Highest Level of Education,Medium,Age,45-54,share,3,19752,6574,6584,0.505877633453494,0.00096452142298813,0.504786174715219,0.506969092191768,0.000556866703201358
2023,Baseline,Demographics,Highest Level of Education,Medium,Age,35-44,share,3,19595,6476,6531.66666666667,0.478074647744802,0.00214393859401894,0.475648552837011,0.480500742652592,0.00123780352438286
2023,Baseline,Demographics,Highest Level of Education,Medium,Age,45-54,share,3,19172,6377,6390.66666666667,0.498400662796591,0.00104934813914119,0.497213213592602,0.49958811200058,0.000605841430606798
2019,Baseline,Demographics,Highest Level of Education,Medium,Age,25-34,share,3,20914,6969,6971.33333333333,0.516114697997096,5.40840947481983e-05,0.516053496082439,0.516175899911753,3.12254666617495e-05
2020,Baseline,Demographics,Highest Level of Education,Medium,Age,25-34,share,3,20725,6877,6908.33333333333,0.50831950164089,0.00103445398199457,0.507148906762351,0.509490096519429,0.000597242284968845
2021,Baseline,Demographics,Highest Level of Education,InEducation,Age,Under 18,share,3,63160,20976,21053.3333333333,0.964903878201601,0.00232432304096448,0.962273659076168,0.967534097327035,0.00134194853338449
2021,Baseline,Demographics,Highest Level of Education,Medium,Age,25-34,share,3,20673,6837,6891,0.5096071071901,0.00153828801281556,0.507866370433452,0.511347843946749,0.000888130998290241
2022,Baseline,Demographics,Highest Level of Education,InEducation,Age,Under 18,share,3,63461,21076,21153.6666666667,0.964172873792904,0.0013671978199028,0.962625743815365,0.965720003770442,0.000789352029356354
2022,Baseline,Demographics,Highest Level of Education,Medium,Age,25-34,share,3,20506,6772,6835.33333333333,0.500900324139461,0.000926367482695423,0.499852040649076,0.501948607629846,0.000534838515502718
2023,Baseline,Demographics,Highest Level of Education,InEducation,Age,Under 18,share,3,63918,21161,21306,0.96105293801042,0.00298456125472666,0.957675589012514,0.964430287008325,0.00172313724382937
2023,Baseline,Demographics,Highest Level of Education,Medium,Age,25-34,share,3,20752,6817,6917.33333333333,0.501245446005676,0.0025436913393714,0.498366988281814,0.504123903729538,0.0014686008795214
2019,Baseline,Demographics,Highest Level of Education,Low,Age,55-64,share,3,7978,2655,2659.33333333333,0.218091348939516,0.00031932406106839,0.217729999747588,0.218452698131445,0.000184361832616559
2020,Baseline,Demographics,Highest Level of Education,Low,Age,55-64,share,3,7777,2591,2592.33333333333,0.207149131673662,0.000106000860592217,0.207029180407883,0.20726908293944,6.11996253972487e-05
2020,Baseline,Demographics,Highest Level of Education,Low,Age,65+,share,3,24785,8249,8261.66666666667,0.427976635554009,0.000928286144901229,0.426926180892947,0.429027090215071,0.000535946255643724
2021,Baseline,Demographics,Highest Level of Education,Low,Age,65+,share,3,24364,8105,8121.33333333333,0.415073660986617,0.00100451705525765,0.41393694292979,0.416210379043444,0.000579958192258575
2022,Baseline,Demographics,Highest Level of Education,Low,Age,65+,share,3,23817,7927,7939,0.39949359340762,0.000995104852359808,0.398367526261032,0.400619660554209,0.000574524054381838
2023,Baseline,Demographics,Highest Level of Education,Low,Age,65+,share,3,23207,7730,7735.66666666667,0.384304720607683,0.00055207535941292,0.383679988527237,0.384929452688128,0.000318740857370009
2019,Baseline,Demographics,Highest Level of Education,Low,Age,35-44,share,3,3222,1073,1074,0.0843168467962311,0.000124754474637483,0.0841756738183825,0.0844580197740796,7.2027029514561e-05
2019,Baseline,Demographics,Highest Level of Education,High,Age,25-34,share,3,17741,5912,5913.66666666667,0.437811562749624,1.87892478446494e-05,0.437790300714114,0.437832824785134,1.08479773009789e-05
2020,Baseline,Demographics,Highest Level of Education,Low,Age,Under 18,share,3,341,97,113.666666666667,0.00520057708281829,0.000674226273445451,0.00443761823070013,0.00596353593493645,0.000389264720468449
2020,Baseline,Demographics,Highest Level of Education,Low,Age,35-44,share,3,2996,993,998.666666666667,0.0770169173902511,0.000629987276327957,0.0763040196760461,0.0777298151044561,0.000363723323573985
2020,Baseline,Demographics,Highest Level of Education,High,Age,25-34,share,3,18319,6055,6106.33333333333,0.449297981398554,0.00115170836026533,0.447994700700172,0.450601262096935,0.000664939131827133
2021,Baseline,Demographics,Highest Level of Education,Low,Age,35-44,share,3,2894,961,964.666666666667,0.0737377985549329,0.000246965039332794,0.073458331304332,0.0740172658055337,0.000142585331939215
2021,Baseline,Demographics,Highest Level of Education,High,Age,35-44,share,3,17384,5787,5794.66666666667,0.442939390413149,0.000565819139120616,0.442299105781873,0.443579675044426,0.00032667583228393
2022,Baseline,Demographics,Highest Level of Education,Low,Age,35-44,share,3,2733,903,911,0.0683584780753322,0.000434037537734744,0.0678673183644031,0.0688496377862613,0.000250591689249557
2022,Baseline,Demographics,Highest Level of Education,High,Age,35-44,share,3,17999,5986,5999.66666666667,0.450202017444127,0.00146988535369543,0.448538685583044,0.451865349305209,0.000848638704633945
2023,Baseline,Demographics,Highest Level of Education,Low,Age,35-44,share,3,2673,885,891,0.0652153548544248,0.000347856358277112,0.0648217183287272,0.0656089913801224,0.000200834962090614
2023,Baseline,Demographics,Highest Level of Education,High,Age,35-44,share,3,18719,6222,6239.66666666667,0.456709997400774,0.00204383201562719,0.454397183750548,0.459022811050999,0.00118000696440073
2019,Baseline,Demographics,Highest Level of Education,High,Age,45-54,share,3,13058,4352,4352.66666666667,0.318970149982901,4.23091212948678e-05,0.318922272705066,0.319018027260736,2.44271825687685e-05
2020,Baseline,Demographics,Highest Level of Education,High,Age,45-54,share,3,13279,4419,4426.33333333333,0.328484483473252,0.000541432820184252,0.327871794559668,0.329097172386836,0.000312596384481476
2021,Baseline,Demographics,Highest Level of Education,High,Age,45-54,share,3,13609,4534,4536.33333333333,0.342546038416267,0.000349870383493987,0.342150122806487,0.342941954026047,0.000201997760091731
2021,Baseline,Demographics,Highest Level of Education,Medium,Age,Under 18,share,3,1858,557,619.333333333333,0.0283899645561153,0.00278623939890094,0.0252370378648302,0.0315428912474004,0.0016086360669822
2021,Baseline,Demographics,Highest Level of Education,Medium,Age,55-64,share,3,20679,6884,6893,0.539316252512884,0.000916813364071128,0.5382787805255,0.540353724500269,0.000529322442543112
2022,Baseline,Demographics,Highest Level of Education,High,Age,45-54,share,3,13808,4591,4602.66666666667,0.353643396638621,0.000905690255850408,0.352618511633106,0.354668281644135,0.000522900513017654
2022,Baseline,Demographics,Highest Level of Education,Medium,Age,55-64,share,3,21045,7002,7015,0.538841705875372,0.00106837214136094,0.53763272898629,0.540050682764455,0.000616824943409433
2023,Baseline,Demographics,Highest Level of Education,High,Age,45-54,share,3,14184,4715,4728,0.368732347979066,0.00123561961036554,0.367334112762331,0.3701305831958,0.000713385314660523
2023,Baseline,Demographics,Highest Level of Education,Medium,Age,55-64,share,3,21507,7159,7169,0.544122685768086,0.00105196206259614,0.542932278631252,0.545313092904919,0.000607350580017154
2019,Baseline,Demographics,Highest Level of Education,High,Age,18-24,share,3,4389,1463,1463,0.198750169813884,0,0.198750169813884,0.198750169813884,0
2021,Baseline,Demographics,Highest Level of Education,High,Age,25-34,share,3,18291,6082,6097,0.450905566484635,0.0024273976261528,0.448158707485771,0.453652425483498,0.00140145867288957
2022,Baseline,Demographics,Highest Level of Education,High,Age,25-34,share,3,18779,6234,6259.66666666667,0.458723562765306,0.00125749967163982,0.457300567928409,0.460146557602203,0.000726017773927116
2023,Baseline,Demographics,Highest Level of Education,High,Age,25-34,share,3,19010,6321,6336.66666666667,0.459192672028662,0.00286115157443161,0.455954974230548,0.462430369826775,0.00165188663169041
2019,Baseline,Demographics,Highest Level of Education,Low,Age,45-54,share,3,6430,2142,2143.33333333333,0.157066783917143,0.00011193941313586,0.156940112546541,0.157193455287745,6.46282503069175e-05
2020,Baseline,Demographics,Highest Level of Education,Low,Age,45-54,share,3,6148,2042,2049.33333333333,0.152083996440529,0.000382832527559578,0.151650780653361,0.152517212227698,0.000221028462841067
2021,Baseline,Demographics,Highest Level of Education,Low,Age,45-54,share,3,5843,1946,1947.66666666667,0.14707144209849,4.78550040372457e-05,0.147017289063543,0.147125595133437,2.76290994629744e-05
2021,Baseline,Demographics,Highest Level of Education,High,Age,55-64,share,3,10159,3376,3386.33333333333,0.26495051766228,0.000718540942916037,0.26413741204092,0.26576362328364,0.000414849806816341
2022,Baseline,Demographics,Highest Level of Education,Low,Age,45-54,share,3,5485,1828,1828.33333333333,0.140478969907886,0.000111006997438929,0.140353353664973,0.140604586150798,6.4089919853298e-05
2022,Baseline,Demographics,Highest Level of Education,High,Age,55-64,share,3,10640,3533,3546.66666666667,0.272429290335782,0.000928876361534464,0.271378167781725,0.273480412889838,0.000536287017375803
2023,Baseline,Demographics,Highest Level of Education,Low,Age,55-64,share,3,7075,2357,2358.33333333333,0.178996137913274,0.000216236573429574,0.178751443195272,0.179240832631275,0.000124844243878207
2023,Baseline,Demographics,Highest Level of Education,High,Age,55-64,share,3,10944,3635,3648,0.276881176318641,0.000934578713200869,0.275823600946215,0.277938751691066,0.000539579271645416
